UV 1_280,UV 1_280,Cond,UV 2_214,Conc B,,UV 2_214,
ml,mAU,ml,mS/cm,ml,%,ml,mAU
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,%,UV 2_214 ml,mAU
5.32694,0.016212,10.687223,2.977092,,,26.765305,546.59491
5.327774,0.016094,10.68889,2.977111,,,26.76947,546.843933
5.328607,0.016044,10.690557,2.977088,,,26.773636,547.099548
5.32944,0.016001,10.692223,2.977032,,,26.777803,547.350891
5.330273,0.015983,10.69389,2.976993,,,26.781969,547.602051
5.331107,0.015992,10.695557,2.97695,,,26.786135,547.855164
5.33194,0.016001,10.697223,2.976928,,,26.790302,548.0625
5.332773,0.01601,10.69889,2.976929,,,26.794468,548.244812
5.333606,0.015981,10.700556,2.976931,,,26.798634,548.368713
5.33444,0.015874,10.702223,2.976934,,,26.802801,548.380554
5.335273,0.01575,10.703889,2.976915,,,26.806967,548.348694
5.336106,0.015521,10.705556,2.976878,,,26.811132,548.301819
5.336939,0.015066,10.707222,2.976837,,,26.8153,548.248352
5.337773,0.014535,10.708889,2.976826,,,26.819466,548.195679
5.338606,0.014008,10.710555,2.976869,,,26.823631,548.16217
5.339439,0.013455,10.712222,2.976892,,,26.827799,548.127747
5.340272,0.012778,10.713889,2.976867,,,26.831964,548.143616
5.341106,0.011967,10.715555,2.976835,,,26.83613,548.229858
5.341939,0.011182,10.717222,2.9768,,,26.840298,548.351257
5.342772,0.010561,10.718888,2.976769,,,26.844463,548.551392
5.343606,0.010105,10.720555,2.97673,,,26.848629,548.827515
5.344439,0.009651,10.722221,2.976733,,,26.852797,549.100769
5.345273,0.009199,10.723888,2.976751,,,26.856962,549.360229
5.346106,0.008856,10.725554,2.976737,,,26.861128,549.612671
5.346939,0.008818,10.727221,2.976724,,,26.865294,549.835815
5.347772,0.008996,10.728888,2.976752,,,26.869461,550.04071
5.348606,0.00921,10.730555,2.976762,,,26.873627,550.177856
5.349439,0.009509,10.732221,2.976722,,,26.877792,550.276428
5.350272,0.009853,10.733888,2.976655,,,26.88196,550.409973
5.351105,0.010197,10.735555,2.976611,,,26.886126,550.565796
5.351939,0.010544,10.737221,2.976612,,,26.890291,550.690613
5.352772,0.01093,10.738888,2.976625,,,26.894459,550.790588
5.353605,0.011368,10.740554,2.976636,,,26.898624,550.787964
5.354438,0.011813,10.742221,2.976656,,,26.90279,550.880127
5.355272,0.012111,10.743887,2.976667,,,26.906958,551.151001
5.356105,0.012247,10.745554,2.976655,,,26.911123,551.366821
5.356938,0.012375,10.74722,2.976633,,,26.915289,551.658508
5.357771,0.0125,10.748887,2.976624,,,26.919456,552.041138
5.358605,0.012626,10.750553,2.976624,,,26.923622,552.276367
5.359438,0.012715,10.75222,2.976628,,,26.927788,552.516174
5.360271,0.012743,10.753886,2.976622,,,26.931955,553.001221
5.361105,0.012773,10.755553,2.976614,,,26.936121,553.47583
5.361938,0.012818,10.75722,2.97662,,,26.940287,554.07373
5.362772,0.012892,10.758886,2.976624,,,26.944454,554.67334
5.363605,0.012966,10.760553,2.97664,,,26.94862,555.081421
5.364438,0.01304,10.762219,2.976686,,,26.952785,555.563782
5.365271,0.013083,10.763886,2.976723,,,26.956953,556.045471
5.366105,0.013029,10.765553,2.976726,,,26.961119,556.44342
5.366938,0.012951,10.76722,2.976727,,,26.965284,556.995972
5.367771,0.012979,10.768886,2.976757,,,26.969452,557.529846
5.368604,0.01335,10.770553,2.976768,,,26.973618,557.820435
5.369438,0.013849,10.772219,2.976756,,,26.977783,558.163513
5.370271,0.014344,10.773886,2.976742,,,26.981949,558.498047
5.371104,0.014839,10.775553,2.976725,,,26.986116,558.760742
5.371937,0.015308,10.777219,2.976704,,,26.990282,559.068848
5.372771,0.015749,10.778886,2.976673,,,26.994448,559.413574
5.373604,0.016159,10.780552,2.976671,,,26.998615,559.730225
5.374437,0.016265,10.782219,2.976665,,,27.002781,560.031433
5.375271,0.015772,10.783885,2.976639,,,27.006947,560.315979
5.376104,0.01528,10.785552,2.976629,,,27.011114,560.590881
5.376937,0.014792,10.787218,2.97663,,,27.01528,560.865723
5.37777,0.014391,10.788885,2.976624,,,27.019445,561.179749
5.378604,0.014224,10.790551,2.976621,,,27.023613,561.509644
5.379437,0.014141,10.792218,2.976608,,,27.027779,561.835693
5.38027,0.014067,10.793884,2.976573,,,27.031944,562.178284
5.381104,0.014031,10.795551,2.976561,,,27.036112,562.49939
5.381937,0.014026,10.797218,2.976559,,,27.040277,562.817932
5.38277,0.014021,10.798884,2.976577,,,27.044443,563.120667
5.383604,0.013991,10.800551,2.976609,,,27.048611,563.431519
5.384437,0.013812,10.802217,2.976661,,,27.052776,563.784546
5.38527,0.013448,10.803885,2.976678,,,27.056942,564.129761
5.386103,0.013081,10.805551,2.976636,,,27.06111,564.444336
5.386937,0.012732,10.807218,2.976624,,,27.065275,564.751465
5.38777,0.012407,10.808884,2.976627,,,27.069441,565.042053
5.388603,0.012088,10.810551,2.976633,,,27.073608,565.303528
5.389436,0.011767,10.812217,2.976659,,,27.077774,565.581482
5.39027,0.011414,10.813884,2.976695,,,27.08194,565.835144
5.391103,0.010979,10.815551,2.976705,,,27.086107,566.075317
5.391936,0.01049,10.817217,2.976729,,,27.090273,566.2677
5.39277,0.01,10.818884,2.97677,,,27.094439,566.403259
5.393603,0.009504,10.82055,2.976796,,,27.098606,566.501953
5.394436,0.008995,10.822217,2.97682,,,27.102772,566.537659
5.395269,0.008489,10.823883,2.976826,,,27.106937,566.5755
5.396103,0.007988,10.82555,2.97685,,,27.111103,566.591675
5.396936,0.007609,10.827216,2.976865,,,27.115271,566.531433
5.397769,0.007408,10.828883,2.976847,,,27.119436,566.476196
5.398602,0.007208,10.830549,2.976823,,,27.123602,566.481873
5.399436,0.006961,10.832216,2.97682,,,27.127769,566.512451
5.400269,0.006645,10.833882,2.976823,,,27.131935,566.612854
5.401103,0.00632,10.835549,2.976807,,,27.136101,566.769531
5.401936,0.005997,10.837216,2.976806,,,27.140268,566.965088
5.402769,0.005668,10.838882,2.976835,,,27.144434,567.235046
5.403602,0.005321,10.840549,2.976852,,,27.1486,567.507874
5.404436,0.004953,10.842216,2.97688,,,27.152767,567.765503
5.405269,0.004652,10.843883,2.976893,,,27.156933,568.102112
5.406102,0.004592,10.845549,2.976889,,,27.161098,568.435608
5.406935,0.004722,10.847216,2.976907,,,27.165266,568.713501
5.407769,0.004851,10.848882,2.976926,,,27.169432,568.980225
5.408602,0.00498,10.850549,2.976928,,,27.173597,569.205994
5.409435,0.004922,10.852215,2.976921,,,27.177765,569.375916
5.410269,0.004605,10.853882,2.976912,,,27.181931,569.517883
5.411102,0.004208,10.855549,2.976876,,,27.186096,569.634033
5.411935,0.003821,10.857215,2.976862,,,27.190264,569.746948
5.412768,0.003526,10.858882,2.976884,,,27.194429,569.881897
5.413602,0.003255,10.860548,2.976914,,,27.198595,569.993286
5.414435,0.002987,10.862215,2.976969,,,27.202763,570.086121
5.415268,0.002739,10.863881,2.977016,,,27.206928,570.209717
5.416101,0.002762,10.865548,2.977039,,,27.211094,570.371277
5.416935,0.003421,10.867214,2.977064,,,27.215261,570.514954
5.417768,0.00408,10.868881,2.977077,,,27.219427,570.7323
5.418602,0.004624,10.870547,2.977082,,,27.223593,571.172607
5.419435,0.004816,10.872214,2.977099,,,27.227758,571.552429
5.420268,0.005007,10.87388,2.977085,,,27.231926,571.941772
5.421101,0.005198,10.875547,2.977046,,,27.236092,572.588013
5.421935,0.005381,10.877214,2.977022,,,27.240257,573.270874
5.422768,0.005528,10.878881,2.977005,,,27.244425,573.937073
5.423601,0.005641,10.880548,2.976981,,,27.24859,574.507874
5.424434,0.005821,10.882214,2.976971,,,27.252756,575.146179
5.425268,0.006243,10.883881,2.976964,,,27.256924,575.872803
5.426101,0.006838,10.885547,2.976943,,,27.261089,576.474243
5.426934,0.007435,10.887214,2.976922,,,27.265255,576.901672
5.427768,0.008036,10.88888,2.976921,,,27.269423,577.452271
5.428601,0.008621,10.890547,2.976889,,,27.273588,578.031067
5.429434,0.009171,10.892213,2.976876,,,27.277754,578.323608
5.430267,0.009721,10.89388,2.976879,,,27.281921,578.56134
5.431101,0.010318,10.895546,2.976819,,,27.286087,578.961365
5.431934,0.011016,10.897213,2.97679,,,27.290253,579.478333
5.432767,0.011732,10.89888,2.976821,,,27.29442,579.912903
5.4336,0.012445,10.900546,2.976817,,,27.298586,580.243469
5.434434,0.013165,10.902213,2.976782,,,27.302752,580.685364
5.435267,0.013889,10.903879,2.976757,,,27.306919,581.140198
5.4361,0.014615,10.905546,2.976725,,,27.311085,581.493347
5.436934,0.015339,10.907212,2.976694,,,27.31525,581.84491
5.437767,0.016024,10.908879,2.976642,,,27.319418,582.314575
5.4386,0.016673,10.910545,2.976568,,,27.323584,582.835938
5.439434,0.017324,10.912212,2.976519,,,27.327749,583.191833
5.440267,0.017971,10.913878,2.97651,,,27.331917,583.502441
5.4411,0.018667,10.915545,2.976504,,,27.336082,583.848328
5.441933,0.019423,10.917212,2.976496,,,27.340248,584.25177
5.442767,0.020196,10.918879,2.976503,,,27.344414,584.602356
5.4436,0.020972,10.920546,2.976541,,,27.348581,584.925598
5.444433,0.021747,10.922212,2.976587,,,27.352747,585.289246
5.445267,0.022529,10.923879,2.976589,,,27.356913,585.596252
5.4461,0.023307,10.925545,2.976588,,,27.36108,585.86377
5.446933,0.024031,10.927212,2.976611,,,27.365246,586.119568
5.447766,0.024521,10.928878,2.976622,,,27.369411,586.431885
5.4486,0.024806,10.930545,2.976597,,,27.373579,586.802551
5.449433,0.025089,10.932211,2.976577,,,27.377745,587.130371
5.450266,0.025134,10.933878,2.976583,,,27.38191,587.431824
5.451099,0.024827,10.935544,2.976598,,,27.386078,587.748779
5.451933,0.024486,10.937211,2.976633,,,27.390244,588.04187
5.452766,0.024145,10.938878,2.976668,,,27.394409,588.371826
5.453599,0.023738,10.940544,2.976677,,,27.398577,588.764771
5.454432,0.023238,10.942211,2.976686,,,27.402742,589.157471
5.455266,0.022721,10.943877,2.976724,,,27.406908,589.541931
5.456099,0.022273,10.945544,2.976739,,,27.411076,589.923889
5.456933,0.022069,10.94721,2.976723,,,27.415241,590.290588
5.457766,0.022057,10.948877,2.976724,,,27.419407,590.641235
5.458599,0.022045,10.950543,2.976728,,,27.423574,591.031433
5.459432,0.022033,10.95221,2.976721,,,27.42774,591.437256
5.460266,0.022246,10.953876,2.976696,,,27.431906,591.853577
5.461099,0.022701,10.955544,2.976677,,,27.436073,592.261719
5.461932,0.023161,10.957211,2.976674,,,27.440239,592.639771
5.462766,0.023486,10.958877,2.97667,,,27.444405,593.0047
5.463599,0.023643,10.960544,2.97668,,,27.448572,593.364258
5.464432,0.023762,10.96221,2.97668,,,27.452738,593.690674
5.465265,0.023886,10.963877,2.976676,,,27.456903,594.026611
5.466099,0.023962,10.965543,2.976714,,,27.461069,594.35437
5.466932,0.023797,10.96721,2.976769,,,27.465237,594.641785
5.467765,0.023446,10.968876,2.976806,,,27.469402,594.860535
5.468598,0.023093,10.970543,2.976825,,,27.473568,595.079407
5.469432,0.022731,10.972209,2.976835,,,27.477736,595.340332
5.470265,0.022344,10.973876,2.976856,,,27.481901,595.598877
5.471098,0.02196,10.975542,2.976881,,,27.486067,595.811646
5.471931,0.021576,10.977209,2.976885,,,27.490234,595.967224
5.472765,0.021154,10.978876,2.976887,,,27.4944,596.013672
5.473598,0.020619,10.980542,2.976909,,,27.498566,595.967529
5.474432,0.020068,10.982209,2.976955,,,27.502733,595.890625
5.475265,0.019451,10.983875,2.97697,,,27.506899,595.871094
5.476098,0.018637,10.985542,2.976948,,,27.511065,595.904358
5.476932,0.017752,10.987208,2.976944,,,27.515232,595.930176
5.477765,0.016869,10.988875,2.976954,,,27.519398,595.954712
5.478598,0.015979,10.990541,2.976958,,,27.523563,595.955627
5.479431,0.015123,10.992208,2.97695,,,27.527731,595.928467
5.480265,0.014319,10.993875,2.976946,,,27.531897,596.02594
5.481098,0.013514,10.995542,2.976976,,,27.536062,596.278992
5.481931,0.012695,10.997209,2.977015,,,27.54023,596.627686
5.482764,0.01186,10.998875,2.977064,,,27.544395,597.018738
5.483598,0.011033,11.000542,2.977136,,,27.548561,597.381104
5.484431,0.010197,11.002208,2.977174,,,27.552729,597.791687
5.485264,0.009354,11.003875,2.977205,,,27.556894,598.190552
5.486097,0.008518,11.005541,2.977245,,,27.56106,598.540283
5.486931,0.007671,11.007208,2.977242,,,27.565228,598.940308
5.487764,0.006834,11.008874,2.977209,,,27.569393,599.332397
5.488597,0.006041,11.010541,2.97718,,,27.573559,599.599121
5.48943,0.00527,11.012207,2.977152,,,27.577724,599.787659
5.490264,0.004499,11.013874,2.977165,,,27.581892,599.958252
5.491097,0.003732,11.01554,2.977228,,,27.586058,600.153442
5.49193,0.003161,11.017207,2.977302,,,27.590223,600.357056
5.492764,0.002976,11.018874,2.977348,,,27.594391,600.472656
5.493597,0.00283,11.02054,2.977353,,,27.598557,600.567993
5.494431,0.002729,11.022207,2.977354,,,27.602722,600.780273
5.495264,0.002697,11.023873,2.977378,,,27.60689,600.958801
5.496097,0.002665,11.02554,2.977404,,,27.611055,601.204346
5.49693,0.002634,11.027206,2.977401,,,27.615221,601.649963
5.497764,0.002542,11.028873,2.977396,,,27.619389,602.17688
5.498597,0.00222,11.03054,2.9774,,,27.623554,602.741577
5.49943,0.001681,11.032207,2.977381,,,27.62772,603.283752
5.500263,0.001048,11.033873,2.977369,,,27.631887,603.788574
5.501097,0.000132,11.03554,2.977369,,,27.636053,604.336304
5.50193,-0.000999,11.037207,2.977388,,,27.640219,604.989441
5.502763,-0.00212,11.038873,2.977423,,,27.644386,605.555298
5.503596,-0.003248,11.04054,2.977419,,,27.648552,606.174011
5.50443,-0.004258,11.042206,2.977372,,,27.652718,606.803894
5.505263,-0.005094,11.043873,2.977336,,,27.656885,607.302612
5.506096,-0.005902,11.045539,2.97734,,,27.661051,607.784546
5.506929,-0.006632,11.047206,2.977371,,,27.665216,608.245544
5.507763,-0.007223,11.048872,2.977359,,,27.669384,608.716797
5.508596,-0.007759,11.050539,2.9773,,,27.67355,609.240967
5.509429,-0.008293,11.052205,2.977273,,,27.677715,609.793457
5.510263,-0.008821,11.053872,2.977236,,,27.681883,610.283691
5.511096,-0.009332,11.055538,2.977162,,,27.686049,610.749878
5.51193,-0.009829,11.057205,2.977122,,,27.690214,611.161621
5.512763,-0.010328,11.058872,2.977104,,,27.69438,611.551636
5.513596,-0.010787,11.060538,2.977068,,,27.698547,611.973511
5.514429,-0.01119,11.062205,2.977053,,,27.702713,612.35321
5.515263,-0.011582,11.063871,2.977029,,,27.706879,612.692993
5.516096,-0.01197,11.065538,2.976977,,,27.711046,613.068054
5.516929,-0.012239,11.067204,2.976906,,,27.715212,613.431641
5.517762,-0.012344,11.068871,2.97685,,,27.719378,613.785278
5.518596,-0.012392,11.070538,2.976822,,,27.723545,614.151062
5.519429,-0.012449,11.072205,2.9768,,,27.727711,614.482971
5.520262,-0.012557,11.073871,2.976759,,,27.731876,614.800293
5.521095,-0.012761,11.075538,2.97673,,,27.736044,615.097046
5.521929,-0.012963,11.077204,2.976716,,,27.74021,615.29071
5.522762,-0.013165,11.078871,2.97668,,,27.744375,615.493042
5.523595,-0.013358,11.080538,2.976656,,,27.748543,615.793457
5.524428,-0.013532,11.082204,2.976659,,,27.752708,616.032043
5.525262,-0.013706,11.083871,2.976653,,,27.756874,616.276367
5.526095,-0.013872,11.085537,2.976645,,,27.761042,616.520569
5.526928,-0.01401,11.087204,2.976638,,,27.765207,616.746704
5.527762,-0.014132,11.08887,2.976614,,,27.769373,617.01178
5.528595,-0.014253,11.090537,2.976561,,,27.77354,617.283325
5.529428,-0.014385,11.092203,2.976528,,,27.777706,617.51825
5.530262,-0.014556,11.09387,2.976534,,,27.781872,617.793396
5.531095,-0.014752,11.095536,2.976534,,,27.786039,618.219849
5.531928,-0.01495,11.097203,2.97652,,,27.790205,618.544861
5.532762,-0.015087,11.09887,2.976488,,,27.794371,618.850891
5.533595,-0.01507,11.100536,2.976465,,,27.798538,619.162476
5.534428,-0.015037,11.102203,2.976484,,,27.802704,619.46936
5.535261,-0.015004,11.103869,2.976525,,,27.80687,619.768677
5.536095,-0.015007,11.105536,2.976558,,,27.811035,620.013977
5.536928,-0.015087,11.107203,2.976555,,,27.815203,620.300049
5.537761,-0.015167,11.10887,2.976533,,,27.819368,620.688782
5.538594,-0.015261,11.110536,2.976502,,,27.823534,621.080933
5.539428,-0.015413,11.112203,2.976495,,,27.827702,621.34613
5.540261,-0.015631,11.113869,2.976498,,,27.831867,621.626587
5.541094,-0.015848,11.115536,2.976495,,,27.836033,621.892822
5.541927,-0.015987,11.117202,2.976483,,,27.8402,622.139038
5.542761,-0.015849,11.118869,2.976502,,,27.844366,622.368713
5.543594,-0.01548,11.120536,2.976537,,,27.848532,622.466003
5.544427,-0.015112,11.122202,2.976561,,,27.852699,622.509399
5.545261,-0.014857,11.123869,2.976584,,,27.856865,622.443115
5.546094,-0.014841,11.125535,2.976589,,,27.861031,622.394775
5.546927,-0.014878,11.127202,2.976597,,,27.865198,622.402283
5.54776,-0.014914,11.128868,2.976634,,,27.869364,622.447021
5.548594,-0.015008,11.130535,2.976681,,,27.873529,622.534119
5.549427,-0.015242,11.132201,2.976715,,,27.877697,622.657043
5.550261,-0.015547,11.133868,2.976748,,,27.881863,622.773193
5.551094,-0.01585,11.135534,2.976782,,,27.886028,622.868469
5.551927,-0.016119,11.137201,2.976799,,,27.890196,623.079163
5.55276,-0.016338,11.138868,2.976809,,,27.894361,623.400818
5.553594,-0.016554,11.140534,2.976825,,,27.898527,623.831726
5.554427,-0.01677,11.142201,2.976856,,,27.902695,624.180176
5.55526,-0.01702,11.143867,2.976875,,,27.90686,624.432861
5.556093,-0.017329,11.145535,2.976866,,,27.911026,624.638611
5.556927,-0.017653,11.147201,2.97684,,,27.915194,624.780273
5.55776,-0.01795,11.148868,2.976819,,,27.919359,624.897888
5.558593,-0.018162,11.150534,2.976823,,,27.923525,625.027832
5.559426,-0.018313,11.152201,2.976849,,,27.927691,625.207581
5.56026,-0.018464,11.153867,2.976846,,,27.931858,625.478027
5.561093,-0.018602,11.155534,2.976835,,,27.936024,625.763855
5.561926,-0.018673,11.1572,2.976841,,,27.940189,626.051147
5.56276,-0.018672,11.158867,2.976807,,,27.944357,626.420776
5.563593,-0.01867,11.160534,2.976795,,,27.948523,626.8974
5.564426,-0.018652,11.1622,2.976815,,,27.952688,627.422607
5.565259,-0.018608,11.163867,2.97682,,,27.956856,628.002563
5.566093,-0.018562,11.165533,2.976838,,,27.961021,628.621033
5.566926,-0.018516,11.1672,2.976863,,,27.965187,629.268005
5.56776,-0.018484,11.168866,2.97687,,,27.969355,629.971436
5.568593,-0.01848,11.170533,2.976834,,,27.97352,630.617249
5.569426,-0.018487,11.172199,2.976782,,,27.977686,631.225037
5.570259,-0.018493,11.173866,2.976759,,,27.981853,631.805054
5.571093,-0.018493,11.175532,2.97677,,,27.986019,632.302917
5.571926,-0.018484,11.177199,2.976781,,,27.990185,632.764526
5.572759,-0.018474,11.178866,2.976791,,,27.994352,633.228699
5.573592,-0.018464,11.180532,2.976777,,,27.998518,633.656799
5.574426,-0.018496,11.182199,2.97673,,,28.002684,634.076721
5.575259,-0.018697,11.183866,2.976706,,,28.006851,634.518494
5.576092,-0.018918,11.185533,2.976707,,,28.011017,634.870911
5.576925,-0.01918,11.187199,2.976717,,,28.015182,635.192566
5.577759,-0.019679,11.188866,2.976741,,,28.01935,635.545532
5.578592,-0.020432,11.190532,2.97678,,,28.023516,635.912903
5.579425,-0.021181,11.192199,2.976819,,,28.027681,636.272827
5.580259,-0.021924,11.193865,2.97684,,,28.031849,636.645691
5.581092,-0.022607,11.195532,2.976855,,,28.036015,637.002258
5.581925,-0.023218,11.197198,2.976876,,,28.04018,637.368652
5.582758,-0.023829,11.198865,2.976915,,,28.044346,637.758301
5.583592,-0.024462,11.200532,2.976932,,,28.048513,638.13623
5.584425,-0.025205,11.202198,2.97691,,,28.052679,638.598694
5.585258,-0.025949,11.203865,2.976857,,,28.056845,639.012451
5.586092,-0.026694,11.205531,2.97682,,,28.061012,639.360046
5.586925,-0.027355,11.207198,2.976813,,,28.065178,639.738037
5.587758,-0.02775,11.208864,2.97681,,,28.069344,640.153564
5.588592,-0.02809,11.210531,2.976795,,,28.073511,640.558655
5.589425,-0.028415,11.212197,2.976793,,,28.077677,640.981506
5.590258,-0.028637,11.213864,2.976784,,,28.081842,641.382263
5.591091,-0.028697,11.21553,2.976796,,,28.08601,641.751831
5.591925,-0.028757,11.217197,2.9768,,,28.090176,642.135986
5.592758,-0.028821,11.218864,2.97677,,,28.094341,642.433289
5.593591,-0.028915,11.220531,2.976773,,,28.098509,642.790771
5.594424,-0.029063,11.222198,2.976772,,,28.102674,643.203979
5.595258,-0.029214,11.223864,2.976752,,,28.10684,643.598267
5.596091,-0.029385,11.225531,2.976726,,,28.111008,643.97937
5.596924,-0.029614,11.227197,2.976709,,,28.115173,644.368347
5.597758,-0.029865,11.228864,2.976735,,,28.119339,644.750916
