UV 1_280,UV 1_280,Cond,Cond,Conc B,Conc B
ml,mAU,ml,mS/cm,ml,%
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,Conc B %
8.970435,0.066593,17.964619,3.153899,,
8.971269,0.066287,17.966286,3.153833,,
8.972102,0.065982,17.967953,3.153768,,
8.972935,0.0659,17.96962,3.153717,,
8.973768,0.065997,17.971285,3.153642,,
8.974602,0.066124,17.972952,3.153509,,
8.975434,0.066189,17.974619,3.153412,,
8.976268,0.066221,17.976286,3.153355,,
8.977101,0.066253,17.977953,3.153295,,
8.977935,0.066286,17.979618,3.153234,,
8.978767,0.066194,17.981285,3.153172,,
8.979601,0.065753,17.982952,3.153105,,
8.980434,0.065176,17.984619,3.15303,,
8.981267,0.064622,17.986286,3.152956,,
8.9821,0.064143,17.987953,3.152868,,
8.982934,0.063689,17.989618,3.152805,,
8.983767,0.063237,17.991285,3.152709,,
8.9846,0.062786,17.992952,3.152673,,
8.985434,0.062521,17.994619,3.152632,,
8.986267,0.062378,17.996286,3.152532,,
8.9871,0.062253,17.997952,3.152485,,
8.987933,0.062003,17.999619,3.152424,,
8.988767,0.061517,18.001286,3.152385,,
8.989599,0.06096,18.002953,3.152275,,
8.990433,0.0604,18.00462,3.15219,,
8.991266,0.059774,18.006285,3.152132,,
8.9921,0.058966,18.007952,3.152077,,
8.992932,0.0581,18.009619,3.152037,,
8.993766,0.057243,18.011286,3.151973,,
8.994599,0.056902,18.012953,3.151904,,
8.995432,0.056863,18.014618,3.15185,,
8.996265,0.056866,18.016285,3.151775,,
8.997099,0.056869,18.017952,3.151741,,
8.997931,0.057189,18.019619,3.151717,,
8.998765,0.057687,18.021286,3.15168,,
8.999599,0.058206,18.022951,3.151626,,
9.000432,0.058673,18.024618,3.151514,,
9.001265,0.058925,18.026285,3.151399,,
9.002098,0.05912,18.027952,3.151278,,
9.002932,0.059316,18.029619,3.151178,,
9.003764,0.059412,18.031284,3.151073,,
9.004598,0.059247,18.032951,3.151009,,
9.005431,0.059025,18.034618,3.150912,,
9.006265,0.058804,18.036285,3.150852,,
9.007097,0.058399,18.037952,3.150785,,
9.007931,0.057835,18.039618,3.15071,,
9.008764,0.057247,18.041285,3.150572,,
9.009597,0.056655,18.042952,3.15045,,
9.01043,0.056282,18.044619,3.150313,,
9.011264,0.056036,18.046286,3.150206,,
9.012096,0.05581,18.047951,3.150115,,
9.01293,0.055583,18.049618,3.149972,,
9.013763,0.055407,18.051285,3.149843,,
9.014597,0.055239,18.052952,3.14979,,
9.015429,0.05507,18.054619,3.14969,,
9.016263,0.0549,18.056284,3.149592,,
9.017097,0.054816,18.057951,3.149471,,
9.017929,0.054742,18.059618,3.149382,,
9.018763,0.054668,18.061285,3.149298,,
9.019596,0.054656,18.062952,3.149254,,
9.02043,0.054788,18.064617,3.149183,,
9.021262,0.054928,18.066284,3.149071,,
9.022096,0.055072,18.067951,3.148958,,
9.022929,0.055201,18.069618,3.148931,,
9.023762,0.055264,18.071285,3.148863,,
9.024595,0.055296,18.07295,3.148766,,
9.025429,0.055327,18.074617,3.148691,,
9.026261,0.055301,18.076284,3.148607,,
9.027095,0.055229,18.077951,3.148534,,
9.027928,0.055149,18.079618,3.148444,,
9.028762,0.055069,18.081284,3.148367,,
9.029594,0.055105,18.082951,3.14828,,
9.030428,0.055372,18.084618,3.148153,,
9.031261,0.055726,18.086285,3.148044,,
9.032094,0.056162,18.087952,3.147965,,
9.032928,0.056841,18.089617,3.147852,,
9.033761,0.057607,18.091284,3.147741,,
9.034595,0.058378,18.092951,3.147614,,
9.035427,0.059143,18.094618,3.147541,,
9.036261,0.059436,18.096285,3.147385,,
9.037094,0.059392,18.09795,3.147236,,
9.037927,0.059296,18.099617,3.147171,,
9.03876,0.058979,18.101284,3.147012,,
9.039594,0.058419,18.102951,3.146908,,
9.040426,0.057801,18.104618,3.146779,,
9.04126,0.057178,18.106283,3.146665,,
9.042093,0.056608,18.10795,3.146529,,
9.042927,0.056238,18.109617,3.146461,,
9.043759,0.055942,18.111284,3.146402,,
9.044593,0.055645,18.112951,3.14633,,
9.045426,0.055478,18.114616,3.146278,,
9.046259,0.055375,18.116283,3.146163,,
9.047092,0.055275,18.11795,3.146062,,
9.047926,0.055175,18.119617,3.145925,,
9.048759,0.055242,18.121284,3.145776,,
9.049592,0.055475,18.12295,3.145713,,
9.050426,0.055744,18.124617,3.145598,,
9.051259,0.056013,18.126284,3.145445,,
9.052092,0.056285,18.127951,3.145307,,
9.052925,0.056555,18.129618,3.145194,,
9.053759,0.056828,18.131283,3.145044,,
9.054591,0.057099,18.13295,3.144937,,
9.055425,0.057326,18.134617,3.144841,,
9.056258,0.057539,18.136284,3.144719,,
9.057092,0.05775,18.137951,3.144637,,
9.057924,0.057843,18.139616,3.144567,,
9.058758,0.05785,18.141283,3.144453,,
9.059591,0.057845,18.14295,3.144384,,
9.060424,0.057839,18.144617,3.144238,,
9.061257,0.057778,18.146284,3.144069,,
9.062091,0.057569,18.147949,3.143922,,
9.062924,0.057333,18.149616,3.143777,,
9.063757,0.057099,18.151283,3.14367,,
9.06459,0.056698,18.15295,3.143533,,
9.065424,0.056254,18.154617,3.143414,,
9.066257,0.055802,18.156282,3.143347,,
9.06709,0.055348,18.157949,3.143252,,
9.067924,0.054976,18.159616,3.143168,,
9.068756,0.054632,18.161283,3.143075,,
9.06959,0.054294,18.162951,3.142911,,
9.070423,0.053934,18.164616,3.142782,,
9.071257,0.053523,18.166283,3.142596,,
9.072089,0.053113,18.16795,3.142441,,
9.072923,0.052697,18.169617,3.142267,,
9.073756,0.052186,18.171284,3.142062,,
9.074589,0.051483,18.172949,3.141924,,
9.075422,0.05074,18.174616,3.141789,,
9.076256,0.049942,18.176283,3.141647,,
9.077089,0.049011,18.17795,3.141476,,
9.077922,0.047976,18.179617,3.141328,,
9.078755,0.046914,18.181282,3.141184,,
9.079589,0.045846,18.182949,3.141072,,
9.080421,0.044982,18.184616,3.140985,,
9.081255,0.044365,18.186283,3.140836,,
9.082088,0.043827,18.18795,3.140711,,
9.082921,0.04329,18.189615,3.140527,,
9.083755,0.042915,18.191282,3.140418,,
9.084588,0.042649,18.192949,3.140253,,
9.085422,0.042394,18.194616,3.140059,,
9.086254,0.042139,18.196283,3.139879,,
9.087088,0.041763,18.197948,3.139742,,
9.087921,0.041316,18.199615,3.139578,,
9.088754,0.040864,18.201283,3.139384,,
9.089587,0.040317,18.20295,3.139269,,
9.090421,0.03936,18.204617,3.139085,,
9.091254,0.03824,18.206282,3.138922,,
9.092087,0.037121,18.207949,3.138731,,
9.09292,0.036,18.209616,3.138576,,
9.093754,0.03487,18.211283,3.138376,,
9.094586,0.033753,18.21295,3.138239,,
9.09542,0.032625,18.214615,3.138116,,
9.096253,0.031565,18.216282,3.137918,,
9.097086,0.031131,18.217949,3.137737,,
9.097919,0.030932,18.219616,3.137474,,
9.098753,0.030732,18.221283,3.13724,,
9.099586,0.030647,18.222948,3.13705,,
9.100419,0.03065,18.224615,3.136881,,
9.101253,0.030669,18.226282,3.136719,,
9.102086,0.030689,18.227949,3.136506,,
9.102919,0.030583,18.229616,3.136299,,
9.103752,0.030249,18.231281,3.13612,,
9.104586,0.029853,18.232948,3.135953,,
9.105419,0.029456,18.234615,3.135792,,
9.106252,0.029203,18.236282,3.135588,,
9.107085,0.029016,18.237949,3.135339,,
9.107919,0.028833,18.239614,3.135089,,
9.108751,0.028649,18.241282,3.134876,,
9.109585,0.028331,18.242949,3.134731,,
9.110418,0.027942,18.244616,3.134534,,
9.111251,0.027541,18.246283,3.134329,,
9.112084,0.027162,18.247948,3.134061,,
9.112918,0.026823,18.249615,3.133883,,
9.113751,0.026497,18.251282,3.133675,,
9.114584,0.026176,18.252949,3.133475,,
9.115417,0.025849,18.254616,3.133271,,
9.116251,0.025372,18.256281,3.133025,,
9.117084,0.024841,18.257948,3.132832,,
9.117917,0.024304,18.259615,3.132596,,
9.118751,0.023912,18.261282,3.132289,,
9.119584,0.023603,18.262949,3.132009,,
9.120417,0.023305,18.264614,3.131756,,
9.12125,0.023005,18.266281,3.131458,,
9.122084,0.022866,18.267948,3.131167,,
9.122916,0.023135,18.269615,3.130893,,
9.12375,0.023471,18.271282,3.130656,,
9.124583,0.023806,18.272947,3.130422,,
9.125416,0.023919,18.274614,3.130157,,
9.126249,0.023972,18.276281,3.129812,,
9.127083,0.02402,18.277948,3.129534,,
9.127916,0.024065,18.279615,3.129292,,
9.128749,0.023662,18.281281,3.129007,,
9.129582,0.022887,18.282948,3.128693,,
9.130416,0.021978,18.284615,3.128423,,
9.131248,0.02114,18.286282,3.128162,,
9.132082,0.020689,18.287949,3.127912,,
9.132915,0.020441,18.289614,3.127609,,
9.133749,0.020192,18.291281,3.127297,,
9.134582,0.019999,18.292948,3.126944,,
9.135415,0.020057,18.294615,3.126569,,
9.136249,0.020241,18.296282,3.126212,,
9.137081,0.020423,18.297947,3.125821,,
9.137915,0.020545,18.299614,3.125426,,
9.138748,0.020086,18.301281,3.125067,,
9.139581,0.019344,18.302948,3.124698,,
9.140414,0.018597,18.304615,3.124389,,
9.141248,0.018105,18.30628,3.124025,,
9.142081,0.017841,18.307947,3.123651,,
9.142914,0.017629,18.309614,3.123297,,
9.143747,0.017418,18.311281,3.122937,,
9.144581,0.017321,18.312948,3.122503,,
9.145413,0.017449,18.314613,3.122101,,
9.146247,0.017655,18.31628,3.121718,,
9.14708,0.017861,18.317947,3.121212,,
9.147914,0.017747,18.319614,3.120706,,
9.148746,0.017494,18.321281,3.120319,,
9.14958,0.017242,18.322947,3.11989,,
9.150414,0.01699,18.324614,3.119497,,
9.151246,0.016862,18.326281,3.119126,,
9.15208,0.016814,18.327948,3.118678,,
9.152913,0.016778,18.329615,3.118192,,
9.153746,0.016812,18.33128,3.117711,,
9.154579,0.01694,18.332947,3.117213,,
9.155413,0.017094,18.334614,3.116763,,
9.156246,0.017247,18.336281,3.116262,,
9.157079,0.017401,18.337948,3.115746,,
9.157912,0.017697,18.339613,3.115257,,
9.158746,0.018054,18.34128,3.114803,,
9.159578,0.018415,18.342947,3.114282,,
9.160412,0.018873,18.344614,3.1137,,
9.161245,0.019387,18.346281,3.11315,,
9.162079,0.019911,18.347946,3.112621,,
9.162911,0.020433,18.349613,3.112087,,
9.163745,0.020806,18.35128,3.11157,,
9.164578,0.02079,18.352947,3.110989,,
9.165411,0.020678,18.354614,3.110441,,
9.166245,0.02056,18.356279,3.109804,,
9.167078,0.020426,18.357946,3.109162,,
9.167911,0.020287,18.359613,3.108582,,
9.168744,0.020148,18.36128,3.107934,,
9.169578,0.020009,18.362947,3.107284,,
9.170411,0.020421,18.364613,3.10665,,
9.171244,0.021195,18.36628,3.105971,,
9.172077,0.022021,18.367947,3.105329,,
9.172911,0.022983,18.369614,3.104709,,
9.173743,0.023998,18.371281,3.103963,,
9.174577,0.025027,18.372946,3.103256,,
9.17541,0.026042,18.374613,3.102535,,
9.176244,0.026996,18.37628,3.101784,,
9.177076,0.027644,18.377947,3.101124,,
9.17791,0.028231,18.379614,3.100418,,
9.178743,0.028773,18.381281,3.099659,,
9.179576,0.029091,18.382946,3.098927,,
9.180409,0.029373,18.384613,3.098144,,
9.181243,0.029634,18.38628,3.097354,,
9.182076,0.029888,18.387947,3.096533,,
9.182909,0.029926,18.389614,3.095717,,
9.183743,0.029742,18.391279,3.094934,,
9.184576,0.029493,18.392946,3.094145,,
9.185409,0.029362,18.394613,3.093282,,
9.186242,0.029351,18.39628,3.092361,,
9.187076,0.02937,18.397947,3.091489,,
9.187908,0.02939,18.399612,3.090641,,
9.188742,0.02941,18.401279,3.089812,,
9.189575,0.029718,18.402946,3.089007,,
9.190409,0.030198,18.404613,3.088144,,
9.191241,0.030678,18.406281,3.087281,,
9.192075,0.031171,18.407946,3.086289,,
9.192908,0.031671,18.409613,3.085319,,
9.193741,0.032173,18.41128,3.08438,,
9.194574,0.032674,18.412947,3.083433,,
9.195408,0.03311,18.414614,3.0825,,
9.19624,0.033452,18.416279,3.081526,,
9.197074,0.033762,18.417946,3.080513,,
9.197907,0.034177,18.419613,3.079498,,
9.198741,0.034749,18.42128,3.078482,,
9.199574,0.035366,18.422947,3.077498,,
9.200407,0.035978,18.424612,3.07647,,
9.201241,0.036601,18.426279,3.075437,,
9.202073,0.037129,18.427946,3.074322,,
9.202907,0.037594,18.429613,3.07322,,
9.20374,0.03805,18.43128,3.072194,,
9.204574,0.038434,18.432945,3.07114,,
9.205406,0.038781,18.434612,3.07009,,
9.20624,0.039127,18.436279,3.068931,,
9.207073,0.03947,18.437946,3.067782,,
9.207906,0.039821,18.439613,3.06665,,
9.208739,0.040188,18.441278,3.065527,,
9.209573,0.040562,18.442945,3.064396,,
9.210405,0.040969,18.444613,3.063174,,
9.211239,0.041466,18.44628,3.061949,,
9.212072,0.041997,18.447947,3.060754,,
9.212906,0.042526,18.449612,3.059542,,
9.213738,0.043057,18.451279,3.05833,,
9.214572,0.043468,18.452946,3.057052,,
9.215405,0.043809,18.454613,3.055782,,
9.216238,0.044144,18.45628,3.054544,,
9.217072,0.044569,18.457945,3.05332,,
9.217905,0.045039,18.459612,3.052039,,
9.218739,0.045514,18.461279,3.050716,,
9.219571,0.045986,18.462946,3.049361,,
9.220405,0.046516,18.464613,3.048051,,
9.221238,0.04725,18.466278,3.046733,,
9.222071,0.048032,18.467945,3.045368,,
9.222904,0.048656,18.469612,3.044006,,
9.223738,0.048853,18.471279,3.042574,,
9.224571,0.048963,18.472946,3.041211,,
9.225404,0.049072,18.474611,3.039757,,
9.226237,0.04918,18.476278,3.038322,,
9.227071,0.049136,18.477945,3.036904,,
9.227903,0.048991,18.479612,3.035424,,
9.228737,0.048832,18.481279,3.033965,,
9.22957,0.048932,18.482944,3.032513,,
9.230403,0.049339,18.484612,3.031107,,
9.231236,0.049799,18.486279,3.029716,,
9.23207,0.050257,18.487946,3.028207,,
9.232903,0.050711,18.489613,3.026673,,
9.233736,0.051148,18.491278,3.025163,,
9.23457,0.051555,18.492945,3.023601,,
9.235403,0.051941,18.494612,3.022014,,
9.236236,0.052278,18.496279,3.020411,,
9.237069,0.0526,18.497946,3.018816,,
9.237903,0.052928,18.499611,3.017264,,
9.238736,0.053254,18.501278,3.015587,,
9.239569,0.053487,18.502945,3.01392,,
9.240402,0.053566,18.504612,3.012257,,
9.241236,0.053586,18.506279,3.010617,,
9.242068,0.053689,18.507944,3.008956,,
9.242902,0.054031,18.509611,3.00725,,
9.243735,0.054486,18.511278,3.005502,,
9.244568,0.054941,18.512945,3.003739,,
9.245401,0.055395,18.514612,3.001946,,
9.246235,0.055917,18.516277,3.00006,,
9.247068,0.056477,18.517944,2.998207,,
9.247901,0.057044,18.519611,2.996386,,
9.248734,0.057359,18.521278,2.994521,,
9.249568,0.057476,18.522945,2.992646,,
9.250401,0.057562,18.524611,2.990717,,
9.251234,0.057647,18.526278,2.988782,,
9.252068,0.057701,18.527945,2.986855,,
9.252901,0.057665,18.529612,2.984902,,
9.253734,0.057594,18.531279,2.982941,,
9.254567,0.057529,18.532944,2.981003,,
9.255401,0.057483,18.534611,2.979002,,
9.256233,0.057443,18.536278,2.977031,,
9.257067,0.057404,18.537945,2.975087,,
9.2579,0.057364,18.539612,2.973191,,
9.258733,0.057245,18.541277,2.971176,,
9.259566,0.057071,18.542944,2.969162,,
9.2604,0.05689,18.544611,2.967077,,
9.261233,0.05686,18.546278,2.964968,,
9.262066,0.05704,18.547945,2.962876,,
9.262899,0.057279,18.54961,2.960741,,
9.263733,0.057518,18.551277,2.958554,,
9.264565,0.057904,18.552944,2.956454,,
9.265399,0.058704,18.554611,2.954265,,
9.266232,0.05962,18.556278,2.952162,,
9.267066,0.060538,18.557943,2.950045,,
9.267899,0.061027,18.55961,2.947815,,
9.268732,0.061383,18.561277,2.945585,,
9.269566,0.061743,18.562944,2.943376,,
9.270398,0.062098,18.564611,2.941108,,
9.271232,0.062217,18.566277,2.938881,,
9.272065,0.062022,18.567944,2.936585,,
9.272898,0.061765,18.569611,2.934247,,
9.273731,0.06154,18.571278,2.931962,,
9.274565,0.061403,18.572945,2.929655,,
9.275398,0.061286,18.57461,2.927272,,
9.276231,0.061168,18.576277,2.924953,,
9.277064,0.061052,18.577944,2.922565,,
9.277898,0.061023,18.579611,2.920125,,
9.27873,0.061014,18.581278,2.91775,,
9.279564,0.061006,18.582943,2.915326,,
9.280397,0.061128,18.58461,2.912935,,
9.281231,0.061332,18.586277,2.910513,,
9.282063,0.061547,18.587944,2.908113,,
9.282897,0.061764,18.589611,2.905642,,
9.283731,0.061868,18.591276,2.903307,,
9.284563,0.061692,18.592943,2.90116,,
9.285397,0.061475,18.59461,2.898756,,
9.28623,0.061312,18.596277,2.896303,,
9.287063,0.061388,18.597944,2.893833,,
9.287896,0.061493,18.599609,2.891309,,
9.28873,0.06159,18.601276,2.888776,,
9.289563,0.061692,18.602943,2.886272,,
9.290396,0.062035,18.60461,2.883733,,
9.291229,0.062589,18.606277,2.881254,,
9.292063,0.06318,18.607943,2.878737,,
9.292895,0.063794,18.60961,2.876182,,
9.293729,0.06444,18.611277,2.87363,,
9.294562,0.065097,18.612944,2.871126,,
9.295396,0.065753,18.614611,2.868535,,
9.296228,0.066403,18.616276,2.865978,,
9.297062,0.06704,18.617943,2.863423,,
9.297895,0.067667,18.61961,2.860764,,
9.298728,0.068291,18.621277,2.858211,,
9.299562,0.069061,18.622944,2.855651,,
9.300395,0.069913,18.624609,2.853034,,
9.301228,0.070762,18.626276,2.850436,,
9.302061,0.071609,18.627943,2.847875,,
9.302895,0.072316,18.62961,2.845218,,
9.303728,0.072813,18.631277,2.842659,,
9.304561,0.07324,18.632942,2.840119,,
9.305394,0.073456,18.634609,2.837572,,
9.306228,0.073354,18.636276,2.834979,,
9.30706,0.073153,18.637943,2.832394,,
9.307894,0.072949,18.63961,2.829799,,
9.308727,0.07275,18.641275,2.827301,,
9.309561,0.072936,18.642942,2.824769,,
9.310393,0.073289,18.644609,2.822294,,
9.311227,0.073641,18.646276,2.819957,,
9.31206,0.073812,18.647943,2.817497,,
9.312893,0.073908,18.649609,2.814899,,
9.313726,0.074004,18.651276,2.812333,,
9.31456,0.074099,18.652943,2.809845,,
9.315392,0.074164,18.65461,2.807325,,
9.316226,0.074145,18.656277,2.804845,,
9.31706,0.0741,18.657942,2.802338,,
9.317893,0.073998,18.659609,2.799854,,
9.318726,0.073747,18.661276,2.797445,,
9.319559,0.073446,18.662943,2.79509,,
9.320393,0.07315,18.66461,2.792635,,
9.321225,0.072854,18.666275,2.790296,,
9.322059,0.072435,18.667942,2.787917,,
9.322892,0.071929,18.669609,2.785552,,
9.323726,0.071409,18.671276,2.783236,,
9.324558,0.071245,18.672943,2.780943,,
9.325392,0.071276,18.674608,2.778671,,
9.326225,0.071332,18.676275,2.776438,,
9.327058,0.071387,18.677942,2.774201,,
9.327891,0.07139,18.679609,2.771971,,
9.328725,0.071169,18.681276,2.769797,,
9.329557,0.070896,18.682941,2.767682,,
9.330391,0.070615,18.684608,2.76553,,
9.331224,0.070314,18.686275,2.76338,,
9.332058,0.070014,18.687943,2.761368,,
9.332891,0.06971,18.68961,2.759304,,
9.333724,0.06941,18.691275,2.757272,,
9.334558,0.069078,18.692942,2.755288,,
9.33539,0.068713,18.694609,2.75336,,
9.336224,0.068345,18.696276,2.751469,,
9.337057,0.067712,18.697943,2.749661,,
9.337891,0.066975,18.699608,2.747975,,
9.338723,0.066217,18.701275,2.746145,,
9.339557,0.065456,18.702942,2.74431,,
9.34039,0.064707,18.704609,2.742524,,
9.341223,0.063801,18.706276,2.740771,,
9.342056,0.062929,18.707941,2.739091,,
9.34289,0.062042,18.709608,2.737459,,
9.343722,0.061121,18.711275,2.735797,,
9.344556,0.06018,18.712942,2.734215,,
9.345389,0.05923,18.714609,2.732681,,
9.346223,0.058282,18.716274,2.731254,,
9.347055,0.057529,18.717941,2.729796,,
9.347889,0.057094,18.719608,2.728334,,
9.348722,0.056778,18.721275,2.726927,,
9.349555,0.056647,18.722942,2.725601,,
9.350389,0.056746,18.724607,2.72425,,
9.351222,0.056917,18.726274,2.722986,,
9.352056,0.057089,18.727942,2.721814,,
9.352888,0.057258,18.729609,2.720717,,
9.353722,0.057595,18.731276,2.719632,,
9.354555,0.058022,18.732941,2.718518,,
9.355388,0.058449,18.734608,2.717465,,
9.356221,0.058315,18.736275,2.716555,,
9.357055,0.057888,18.737942,2.715691,,
9.357887,0.05746,18.739609,2.714872,,
9.358721,0.057036,18.741274,2.714038,,
9.359554,0.056661,18.742941,2.713241,,
9.360388,0.056429,18.744608,2.712544,,
9.36122,0.056256,18.746275,2.711903,,
9.362054,0.056226,18.747942,2.711265,,
9.362887,0.056479,18.749607,2.710757,,
9.36372,0.056826,18.751274,2.710236,,
9.364553,0.057173,18.752941,2.709878,,
9.365387,0.05752,18.754608,2.709523,,
9.36622,0.057541,18.756275,2.709183,,
9.367053,0.057343,18.75794,2.708908,,
9.367887,0.057115,18.759607,2.708695,,
9.36872,0.057124,18.761274,2.708513,,
9.369553,0.057325,18.762941,2.708366,,
9.370386,0.057565,18.764608,2.708323,,
9.37122,0.057807,18.766273,2.708306,,
9.372052,0.058049,18.767941,2.708316,,
9.372886,0.058311,18.769608,2.708443,,
9.373719,0.05858,18.771275,2.708624,,
9.374553,0.058812,18.772942,2.708858,,
9.375385,0.058704,18.774609,2.709122,,
9.376219,0.058482,18.776274,2.709413,,
9.377052,0.058259,18.777941,2.709781,,
9.377885,0.058036,18.779608,2.710233,,
9.378718,0.058049,18.781275,2.710713,,
9.379552,0.058194,18.782942,2.711249,,
9.380385,0.058358,18.784607,2.711854,,
9.381218,0.058487,18.786274,2.712469,,
9.382051,0.058571,18.787941,2.713132,,
9.382885,0.058644,18.789608,2.713873,,
9.383718,0.058718,18.791275,2.714595,,
9.384551,0.058784,18.79294,2.715472,,
9.385385,0.058831,18.794607,2.716373,,
9.386217,0.058873,18.796274,2.717377,,
9.387051,0.058915,18.797941,2.718351,,
9.387884,0.059149,18.799608,2.719433,,
9.388718,0.059447,18.801273,2.720636,,
9.38955,0.059753,18.80294,2.721875,,
9.390384,0.06006,18.804607,2.72311,,
9.391217,0.060124,18.806274,2.724202,,
9.39205,0.059975,18.807941,2.725452,,
9.392883,0.059793,18.809607,2.726809,,
9.393717,0.059494,18.811274,2.728177,,
9.39455,0.058919,18.812941,2.729557,,
9.395383,0.05834,18.814608,2.731023,,
9.396216,0.057759,18.816275,2.732551,,
9.39705,0.057143,18.81794,2.734051,,
9.397882,0.056996,18.819607,2.735562,,
9.398716,0.057206,18.821274,2.737116,,
9.399549,0.057415,18.822941,2.738783,,
9.400382,0.057719,18.824608,2.740383,,
9.401216,0.058154,18.826273,2.74202,,
9.402049,0.058631,18.82794,2.743687,,
9.402883,0.059112,18.829607,2.745436,,
9.403715,0.059464,18.831274,2.747234,,
9.404549,0.059541,18.832941,2.749025,,
9.405382,0.059499,18.834606,2.750836,,
9.406215,0.059456,18.836273,2.752664,,
9.407048,0.059361,18.83794,2.754576,,
9.407882,0.059237,18.839607,2.756533,,
9.408715,0.059113,18.841274,2.758442,,
9.409548,0.058989,18.842939,2.760404,,
9.410381,0.058653,18.844606,2.762409,,
9.411215,0.058109,18.846273,2.764382,,
9.412047,0.057517,18.84794,2.766333,,
9.412881,0.056854,18.849607,2.768419,,
9.413714,0.056091,18.851273,2.770474,,
9.414547,0.055298,18.85294,2.772546,,
9.41538,0.054498,18.854607,2.774632,,
9.416214,0.053739,18.856274,2.776781,,
